"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","29.0967741935484","124","White",69.6898875148523,29.3271559888924
"blue","29.0967741935484","124","Black",15.5463428888419,27.6699384156026
"blue","29.0967741935484","124","Asian",9.53571024719561,28.0905041032819
"blue","29.0967741935484","124","Hispanic",23.994530093656,29.2505495918894
"blue","29.0967741935484","124","American_Indian",0.452529313546602,26.3590983217075
"blue","29.0967741935484","124","Others",4.78099994190758,31.8726384853947
"orange","32.7428571428571","245","White",58.1318531129568,31.5465149358503
"orange","32.7428571428571","245","Black",86.1647026855847,27.5457850609746
"orange","32.7428571428571","245","Asian",11.7664027102403,35.2628874773226
"orange","32.7428571428571","245","Hispanic",72.9564333507044,35.5633283564137
"orange","32.7428571428571","245","American_Indian",0.0802644406105844,33.0077186854536
"orange","32.7428571428571","245","Others",3.90034369990321,31.414660118926
"brown","35.2777777777778","126","White",26.7123450990262,39.0016190659092
"brown","35.2777777777778","126","Black",46.5685020433552,29.1579509582282
"brown","35.2777777777778","126","Asian",4.70647852255391,39.1218358760331
"brown","35.2777777777778","126","Hispanic",46.3577581552911,38.898486834622
"brown","35.2777777777778","126","American_Indian",0.0327754995593724,28.3888884960369
"brown","35.2777777777778","126","Others",1.6221406802143,35.1572514061114
"yellow","28.3164556962025","79","White",37.9381115373099,24.3640850407865
"yellow","28.3164556962025","79","Black",15.3309771344687,30.7377398019042
"yellow","28.3164556962025","79","Asian",8.66637096708446,25.7340273185533
"yellow","28.3164556962025","79","Hispanic",15.1247976247403,37.7465747012998
"yellow","28.3164556962025","79","American_Indian",0.0629200507967931,19.3904682465596
"yellow","28.3164556962025","79","Others",1.87682268559986,24.660325481993
"green","31.0625","304","White",142.970959847792,29.899076548888
"green","31.0625","304","Black",35.0988950870719,28.5913476514967
"green","31.0625","304","Asian",48.5976961347127,29.9954200166184
"green","31.0625","304","Hispanic",70.2482023968508,35.3045388641535
"green","31.0625","304","American_Indian",0.639234580752374,25.4406778621703
"green","31.0625","304","Others",6.4450119528199,32.6957276515616
"purple","29.56","75","White",52.35466741805,29.0695334605056
"purple","29.56","75","Black",6.08658280271583,30.562877174366
"purple","29.56","75","Asian",5.86154458590939,31.5362197195418
"purple","29.56","75","Hispanic",7.95952328070942,31.0456528747069
"purple","29.56","75","American_Indian",0.109990861411316,52.6235437550799
"purple","29.56","75","Others",2.62769105120403,27.1352666620936
"all","31.4501573976915","953","White",387.797824529988,29.5555855215931
"all","31.4501573976915","953","Black",204.796002642038,29.0047124113065
"all","31.4501573976915","953","Asian",89.1342031676964,30.5934299075487
"all","31.4501573976915","953","Hispanic",236.641244901952,35.8065840754636
"all","31.4501573976915","953","American_Indian",1.37771474667704,27.3319950677824
"all","31.4501573976915","953","Others",21.2530100116489,30.7000161906415
"all color","31.4501573976915","953","blue",124,27.2661290322581
"all color","31.4501573976915","953","orange",245,34.2530612244898
"all color","31.4501573976915","953","brown",126,35.4206349206349
"all color","31.4501573976915","953","yellow",79,30.7088607594937
"all color","31.4501573976915","953","green",304,31.1019736842105
"all color","31.4501573976915","953","purple",75,24.7333333333333
"default","31.4501573976915","953","White",387.797824529988,30.268129714275
"default","31.4501573976915","953","Black",204.796002642038,31.7056197020492
"default","31.4501573976915","953","Asian",89.1342031676964,30.392829718759
"default","31.4501573976915","953","Hispanic",236.641244901952,32.728201036762
"default","31.4501573976915","953","American_Indian",1.37771474667704,31.950470678577
"default","31.4501573976915","953","Others",21.2530100116489,32.2777544083141
"default color","31.4501573976915","953","blue",124,29.0967741935484
"default color","31.4501573976915","953","orange",245,32.7428571428571
"default color","31.4501573976915","953","brown",126,35.2777777777778
"default color","31.4501573976915","953","yellow",79,28.3164556962025
"default color","31.4501573976915","953","green",304,31.0625
"default color","31.4501573976915","953","purple",75,29.56
