0.4342,0.3038,0.0000
0.4348,0.3130,0.0000
0.4376,0.3200,0.0000
0.4342,0.3204,0.0000
0.4316,0.3225,0.0000
0.4285,0.3251,0.0000
0.4374,0.3165,0.0000
0.4379,0.3160,0.0000
0.4398,0.3165,0.0000
0.4304,0.3193,0.0000
0.4348,0.3149,0.0000
0.4324,0.3082,0.0000
0.4388,0.3195,0.0000
0.4371,0.3089,0.0000
0.4356,0.3107,0.0000
0.4322,0.3061,0.0000
0.4312,0.3079,0.0000
0.4396,0.3160,0.0000
0.4404,0.3190,0.0000
0.4375,0.3144,0.0000
