0.2795,0.1539,0.0000
0.2816,0.1545,0.0000
0.2813,0.1567,0.0000
0.2823,0.1552,0.0000
0.2776,0.1545,0.0000
0.2843,0.1569,0.0000
0.2825,0.1556,0.0000
0.2788,0.1572,0.0000
0.2807,0.1557,0.0000
0.2800,0.1525,0.0000
0.2834,0.1554,0.0000
0.2702,0.1575,0.0000
0.2851,0.1548,0.0000
0.2840,0.1528,0.0000
0.2838,0.1534,0.0000
0.2857,0.1568,0.0000
0.2831,0.1550,0.0000
0.2855,0.1571,0.0000
0.2819,0.1556,0.0000
0.2833,0.1523,0.0000
