3.037879876943897495e-01
3.121561233050726969e-01
3.122118462357796886e-01
3.144693582589460079e-01
3.114736448502024579e-01
3.068264027990909582e-01
3.570185743279719603e-01
3.064935446026124111e-01
3.029540549225947510e-01
3.571721844616386199e-01
3.543178569631826313e-01
3.033241407522828115e-01
3.027490291958802038e-01
3.017883588037486575e-01
3.010493476084614706e-01
3.037756186870184671e-01
3.030979607854207281e-01
3.024326992297494132e-01
3.048690695694412089e-01
3.010493476084614706e-01
3.010493476084614706e-01
3.034799927083618454e-01
3.039166659681172833e-01
3.010493476084614706e-01
3.010493476084614706e-01
3.056263879687650675e-01
3.056263879687650675e-01
3.547573499764734573e-01
3.010493476084614706e-01
3.600789140616405537e-01
3.583174461981020187e-01
3.010493476084614706e-01
3.010493476084614706e-01
3.010493476084614706e-01
3.051495317772392468e-01
3.031053949964734873e-01
3.561348564526831129e-01
3.010493476084614706e-01
3.049426697239330242e-01
3.061777655460636294e-01
3.010493476084614706e-01
3.019096443017348919e-01
3.048868856822197770e-01
3.026773170675163827e-01
3.584454778008780984e-01
3.023920675052653162e-01
3.049429172390485387e-01
3.050127294531176925e-01
3.051566787957276095e-01
3.051566787957276095e-01
3.010493476084614706e-01
3.011844467499536493e-01
3.599434020319685068e-01
3.570545263126038149e-01
3.545882374156507089e-01
3.043585691071052923e-01
3.552104788215955100e-01
3.012666402304339797e-01
3.010493476084614706e-01
3.010493476084614706e-01
3.051609696421119788e-01
3.043258263283574738e-01
3.034028854104182105e-01
3.581650268892437872e-01
3.608557276150818338e-01
3.056767074836460041e-01
3.056767074836460041e-01
3.593512922380578956e-01
3.600568971962941900e-01
3.010493476084614706e-01
3.036779999509536809e-01
3.028329565072077068e-01
3.041476133933183612e-01
3.632399190306700443e-01
3.484784342325194517e-01
3.010493476084614706e-01
3.010493476084614706e-01
3.031660754643368816e-01
3.010493476084614706e-01
3.031660754643368816e-01
3.010493476084614706e-01
3.010493476084614706e-01
3.043512120406085542e-01
3.033859619971120969e-01
3.010493476084614706e-01
3.010493476084614706e-01
3.010493476084614706e-01
3.031753035338792812e-01
3.032031795812598074e-01
3.613569821554230010e-01
3.021916924387588743e-01
3.010493476084614706e-01
3.568145716339423124e-01
3.036730533911740082e-01
3.010493476084614706e-01
3.010493476084614706e-01
