"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","30.9","30","White",15.9884756130976,30.3311868007719
"blue","30.9","30","Black",5.50754662608153,30.257077955519
"blue","30.9","30","Asian",1.9120240721173,30.5735428994773
"blue","30.9","30","Hispanic",5.56969672376565,33.7038047001262
"blue","30.9","30","American_Indian",0.0469314079422383,25
"blue","30.9","30","Others",0.975325556995702,28.7675083466233
"orange","29.5862068965517","29","White",8.72602521439147,29.0689411527661
"orange","29.5862068965517","29","Black",8.91053225794368,29.6350364885252
"orange","29.5862068965517","29","Asian",2.09811103788516,34.9937957461789
"orange","29.5862068965517","29","Hispanic",8.78097010453632,28.5394073951215
"orange","29.5862068965517","29","American_Indian",0.0006265664160401,38
"orange","29.5862068965517","29","Others",0.483734818827319,33.5542854124027
"brown","19.5","2","White",1.10916574282911,23.0073296263958
"brown","19.5","2","Black",0.433443344334433,10
"brown","19.5","2","Asian",0,NA
"brown","19.5","2","Hispanic",0.395784752220396,21.5535415325177
"brown","19.5","2","American_Indian",0,NA
"brown","19.5","2","Others",0.0616061606160616,10
"yellow","5","2","White",0.664064992437066,8.68268075906798
"yellow","5","2","Black",0.187089715536105,10
"yellow","5","2","Asian",0.0443107221006565,10
"yellow","5","2","Hispanic",1.02411881500276,1.08969166999564
"yellow","5","2","American_Indian",0,NA
"yellow","5","2","Others",0.0804157549234136,10
"green","28","38","White",19.3816055742459,27.4863709590054
"green","28","38","Black",3.01348170664078,28.175204497904
"green","28","38","Asian",3.46195681980803,27.252893467845
"green","28","38","Hispanic",11.3435119703319,28.8376624428702
"green","28","38","American_Indian",0.0194362825998012,14.6283952589534
"green","28","38","Others",0.780007646373626,31.5529021317247
"purple","32.5116279069767","43","White",27.2467606571441,31.1291921530423
"purple","32.5116279069767","43","Black",5.46256612211653,37.0113694383946
"purple","32.5116279069767","43","Asian",2.65611839867416,28.5020005675727
"purple","32.5116279069767","43","Hispanic",6.47932886847031,35.9706883000323
"purple","32.5116279069767","43","American_Indian",0.00642523364485981,15
"purple","32.5116279069767","43","Others",1.14880071995008,33.7624382737255
"all","31.6944444444444","144","White",73.1160977941452,31.1818948250974
"all","31.6944444444444","144","Black",23.5146597726531,33.3589239621024
"all","31.6944444444444","144","Asian",10.1725210505853,31.642299209813
"all","31.6944444444444","144","Hispanic",33.5934112343273,31.4978775604782
"all","31.6944444444444","144","American_Indian",0.0734194906029394,26.5222584840465
"all","31.6944444444444","144","Others",3.5298906576862,33.3515774910841
"all color","31.6944444444444","144","blue",30,33.4
"all color","31.6944444444444","144","orange",29,32.1724137931034
"all color","31.6944444444444","144","brown",2,15.5
"all color","31.6944444444444","144","yellow",2,3.5
"all color","31.6944444444444","144","green",38,29.2368421052632
"all color","31.6944444444444","144","purple",43,34.4186046511628
"default","30.6388888888889","144","White",73.1160977941452,29.9083326366401
"default","30.6388888888889","144","Black",23.5146597726531,32.7394589199898
"default","30.6388888888889","144","Asian",10.1725210505853,28.5537881973012
"default","30.6388888888889","144","Hispanic",33.5934112343273,31.6660922002733
"default","30.6388888888889","144","American_Indian",0.0734194906029394,29.3873798159473
"default","30.6388888888889","144","Others",3.5298906576862,28.0372744081017
"default color","30.6388888888889","144","blue",30,21.9333333333333
"default color","30.6388888888889","144","orange",29,31.2068965517241
"default color","30.6388888888889","144","brown",2,44.5
"default color","30.6388888888889","144","yellow",2,26.5
"default color","30.6388888888889","144","green",38,30.4736842105263
"default color","30.6388888888889","144","purple",43,36.0232558139535
