"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"purple","22.6216216216216","37","White",19.661021830916,22.2159354071019
"purple","22.6216216216216","37","Black",6.06109769288312,24.5169561473356
"purple","22.6216216216216","37","Asian",4.69974182561804,20.8141674383999
"purple","22.6216216216216","37","Hispanic",5.55536839873314,23.3246732172412
"purple","22.6216216216216","37","American_Indian",0.068799042009152,23.8938336193539
"purple","22.6216216216216","37","Others",0.953971209840522,23.6591039146228
"purple","22.6216216216216","37","NorthSide",4,22.75
"purple","22.6216216216216","37","FarNorthSide",24,22.625
"purple","22.6216216216216","37","FarSoutheastSide",0,NA
"purple","22.6216216216216","37","SouthSide",0,NA
"purple","22.6216216216216","37","CentralChicago",9,22.5555555555556
"purple","22.6216216216216","37","FarSouthwestSide",0,NA
"purple","22.6216216216216","37","SouthwestSide",0,NA
"purple","22.6216216216216","37","WestSide",0,NA
"purple","22.6216216216216","37","NorthwestSide",0,NA
"blue","17.1263157894737","95","White",49.0968861485125,15.2816228717468
"blue","17.1263157894737","95","Black",15.4878287133363,22.3846924936992
"blue","17.1263157894737","95","Asian",11.0345989578214,15.9686524108857
"blue","17.1263157894737","95","Hispanic",16.9472471165637,18.7519356646809
"blue","17.1263157894737","95","American_Indian",0.155443449219573,9.24874580743595
"blue","17.1263157894737","95","Others",2.27799561454654,15.184664322378
"blue","17.1263157894737","95","NorthSide",9,13.3333333333333
"blue","17.1263157894737","95","FarNorthSide",15,10.7333333333333
"blue","17.1263157894737","95","FarSoutheastSide",6,19.1666666666667
"blue","17.1263157894737","95","SouthSide",3,27.3333333333333
"blue","17.1263157894737","95","CentralChicago",31,15.1290322580645
"blue","17.1263157894737","95","FarSouthwestSide",5,19
"blue","17.1263157894737","95","SouthwestSide",6,22.5
"blue","17.1263157894737","95","WestSide",17,21.8823529411765
"blue","17.1263157894737","95","NorthwestSide",3,26
"orange","16.9722222222222","36","White",14.1372693438789,16.0471439298252
"orange","16.9722222222222","36","Black",6.54484476356048,20.8579499371312
"orange","16.9722222222222","36","Asian",1.51991159736982,14.3586829016934
"orange","16.9722222222222","36","Hispanic",12.5156001001005,16.6067745124704
"orange","16.9722222222222","36","American_Indian",0,NA
"orange","16.9722222222222","36","Others",1.28237419509032,14.0033090905303
"orange","16.9722222222222","36","NorthSide",3,17.3333333333333
"orange","16.9722222222222","36","FarNorthSide",0,NA
"orange","16.9722222222222","36","FarSoutheastSide",0,NA
"orange","16.9722222222222","36","SouthSide",0,NA
"orange","16.9722222222222","36","CentralChicago",5,10
"orange","16.9722222222222","36","FarSouthwestSide",9,18.2222222222222
"orange","16.9722222222222","36","SouthwestSide",0,NA
"orange","16.9722222222222","36","WestSide",15,18.5333333333333
"orange","16.9722222222222","36","NorthwestSide",4,16.75
"green","13.9375","16","White",6.71658275248724,13.8187388068051
"green","13.9375","16","Black",2.74638895392366,13.8050316365334
"green","13.9375","16","Asian",2.04475419994069,10.2112406250913
"green","13.9375","16","Hispanic",3.97258085868875,16.0244418326228
"green","13.9375","16","American_Indian",0,NA
"green","13.9375","16","Others",0.519693234959657,14.8807840924387
"green","13.9375","16","NorthSide",2,17
"green","13.9375","16","FarNorthSide",10,10
"green","13.9375","16","FarSoutheastSide",2,23
"green","13.9375","16","SouthSide",0,NA
"green","13.9375","16","CentralChicago",1,34
"green","13.9375","16","FarSouthwestSide",1,9
"green","13.9375","16","SouthwestSide",0,NA
"green","13.9375","16","WestSide",0,NA
"green","13.9375","16","NorthwestSide",0,NA
"yellow","20.1875","16","White",8.25233090842404,19.0448256092147
"yellow","20.1875","16","Black",4.75487838136563,23.3566424409784
"yellow","20.1875","16","Asian",1.48985470103918,16.5920325014407
"yellow","20.1875","16","Hispanic",1.14484620738732,18.9406941869499
"yellow","20.1875","16","American_Indian",0,NA
