"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","25.7951807228916","166","White",59.0450989864633,21.0855201575417
"blue","25.7951807228916","166","Black",64.1320882392067,30.9699685388234
"blue","25.7951807228916","166","Asian",14.377930485778,20.981654825727
"blue","25.7951807228916","166","Hispanic",23.6986071646906,26.4981209676208
"blue","25.7951807228916","166","American_Indian",0.23498256518689,25.9624446668927
"blue","25.7951807228916","166","Others",4.51129255867455,25.5121038375058
"orange","25.1212121212121","198","White",68.2472958679016,21.2661079680572
"orange","25.1212121212121","198","Black",30.793564032999,21.0875104143805
"orange","25.1212121212121","198","Asian",13.8524749839421,23.6727938595648
"orange","25.1212121212121","198","Hispanic",58.8845471476652,22.2609466499399
"orange","25.1212121212121","198","American_Indian",0.305737619596299,22.6109730964741
"orange","25.1212121212121","198","Others",3.91638034789581,22.8834931624296
"brown","27.9024390243902","123","White",52.8597851117424,28.8650151617368
"brown","27.9024390243902","123","Black",21.4475045382077,24.4693472400908
"brown","27.9024390243902","123","Asian",6.62209147246456,26.0068648360237
"brown","27.9024390243902","123","Hispanic",39.3065518310589,28.9100326595771
"brown","27.9024390243902","123","American_Indian",0.138558120784749,26.7958145163358
"brown","27.9024390243902","123","Others",2.62550892574163,26.3220406204975
"yellow","29.5","86","White",36.1842879724536,26.862564698686
"yellow","29.5","86","Black",10.5216135818858,28.7505247044841
"yellow","29.5","86","Asian",12.4860515827766,27.7656685080859
"yellow","29.5","86","Hispanic",24.6310976002611,34.6197862434644
"yellow","29.5","86","American_Indian",0.00955567928943084,44.0519020695203
"yellow","29.5","86","Others",2.16739358333336,28.9137439528638
"green","28.4258675078864","317","White",149.950736750319,27.3413174987742
"green","28.4258675078864","317","Black",33.6921582877252,29.3885273615054
"green","28.4258675078864","317","Asian",32.236419002357,27.1594011485441
"green","28.4258675078864","317","Hispanic",92.7056606549629,30.1453136115307
"green","28.4258675078864","317","American_Indian",0.330485826932936,36.051260742913
"green","28.4258675078864","317","Others",8.08453947770257,29.5513309424953
"purple","27.7051282051282","78","White",46.1042186844663,27.557302631901
"purple","27.7051282051282","78","Black",13.1113189616056,24.8078144774474
"purple","27.7051282051282","78","Asian",6.84588065490629,26.5153433989978
"purple","27.7051282051282","78","Hispanic",9.53473017868536,32.9478852374523
"purple","27.7051282051282","78","American_Indian",0.094049522084994,42.3803434913582
"purple","27.7051282051282","78","Others",2.30980199825138,28.3890141312333
"all","27.2696280991736","968","White",412.391423373347,27.0124031913821
"all","27.2696280991736","968","Black",173.69824764163,22.6105112894927
"all","27.2696280991736","968","Asian",86.4208481822245,27.2051563113565
"all","27.2696280991736","968","Hispanic",248.761194577324,31.2137020450979
"all","27.2696280991736","968","American_Indian",1.1133693338753,24.8642342777965
"all","27.2696280991736","968","Others",23.6149168915993,26.6516645204484
"all color","27.2696280991736","968","blue",166,8.57228915662651
"all color","27.2696280991736","968","orange",198,18.3131313131313
"all color","27.2696280991736","968","brown",123,55.2520325203252
"all color","27.2696280991736","968","yellow",86,47.6860465116279
"all color","27.2696280991736","968","green",317,32.5930599369085
"all color","27.2696280991736","968","purple",78,1.52564102564103
"default","27.2696280991736","968","White",412.391423373347,28.204439983115
"default","27.2696280991736","968","Black",173.69824764163,26.7826788887567
"default","27.2696280991736","968","Asian",86.4208481822245,29.7802019854042
"default","27.2696280991736","968","Hispanic",248.761194577324,26.1393271389536
"default","27.2696280991736","968","American_Indian",1.1133693338753,29.4324455220309
"default","27.2696280991736","968","Others",23.6149168915993,27.2190972055823
"default color","27.2696280991736","968","blue",166,25.7951807228916
"default color","27.2696280991736","968","orange",198,25.1212121212121
"default color","27.2696280991736","968","brown",123,27.9024390243902
"default color","27.2696280991736","968","yellow",86,29.5
"default color","27.2696280991736","968","green",317,28.4258675078864
"default color","27.2696280991736","968","purple",78,27.7051282051282
