"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"purple","23.8085106382979","47","White",23.9826826923389,25.9025701092577
"purple","23.8085106382979","47","Black",4.12529742429405,20.9831165271798
"purple","23.8085106382979","47","Asian",9.76267957610978,22.4608024118211
"purple","23.8085106382979","47","Hispanic",7.80852847571738,20.8125499869189
"purple","23.8085106382979","47","American_Indian",0.0605732828555976,47.5
"purple","23.8085106382979","47","Others",1.26023854868434,21.0714443613758
"purple","23.8085106382979","47","NorthSide",2,30
"purple","23.8085106382979","47","FarNorthSide",33,24.4848484848485
"purple","23.8085106382979","47","FarSoutheastSide",0,NA
"purple","23.8085106382979","47","SouthSide",0,NA
"purple","23.8085106382979","47","CentralChicago",12,20.9166666666667
"purple","23.8085106382979","47","FarSouthwestSide",0,NA
"purple","23.8085106382979","47","SouthwestSide",0,NA
"purple","23.8085106382979","47","WestSide",0,NA
"purple","23.8085106382979","47","NorthwestSide",0,NA
"blue","27.0416666666667","72","White",35.5180532706087,25.5537062334471
"blue","27.0416666666667","72","Black",14.551829463329,35.3033467952066
"blue","27.0416666666667","72","Asian",5.93861674403472,23.4754614433101
"blue","27.0416666666667","72","Hispanic",14.2371777750228,23.6101720653827
"blue","27.0416666666667","72","American_Indian",0.0676323458131341,5.32406891929442
"blue","27.0416666666667","72","Others",1.68669040119157,29.48955776946
"blue","27.0416666666667","72","NorthSide",18,25.3333333333333
"blue","27.0416666666667","72","FarNorthSide",34,25.5882352941176
"blue","27.0416666666667","72","FarSoutheastSide",5,36.8
"blue","27.0416666666667","72","SouthSide",9,18.8888888888889
"blue","27.0416666666667","72","CentralChicago",0,NA
"blue","27.0416666666667","72","FarSouthwestSide",3,48.6666666666667
"blue","27.0416666666667","72","SouthwestSide",3,40.3333333333333
"blue","27.0416666666667","72","WestSide",0,NA
"blue","27.0416666666667","72","NorthwestSide",0,NA
"orange","25.4","50","White",14.0728793142074,29.2228585225052
"orange","25.4","50","Black",16.9396560255344,20.5477747787885
"orange","25.4","50","Asian",3.63114489123958,28.8304526975141
"orange","25.4","50","Hispanic",14.267623630794,26.0570280399698
"orange","25.4","50","American_Indian",0.0290451422664657,42.2493644837187
"orange","25.4","50","Others",1.0596509959581,31.1342538642473
"orange","25.4","50","NorthSide",1,1
"orange","25.4","50","FarNorthSide",7,36.1428571428571
"orange","25.4","50","FarSoutheastSide",11,16.7272727272727
"orange","25.4","50","SouthSide",9,32.2222222222222
"orange","25.4","50","CentralChicago",8,26.75
"orange","25.4","50","FarSouthwestSide",0,NA
"orange","25.4","50","SouthwestSide",13,24.8461538461538
"orange","25.4","50","WestSide",1,5
"orange","25.4","50","NorthwestSide",0,NA
"green","26.1081081081081","37","White",17.8061413030973,23.9823172234479
"green","26.1081081081081","37","Black",4.64494099481143,21.3058938638934
"green","26.1081081081081","37","Asian",2.1762131043512,23.7990990066914
