"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"purple","29.5135135135135","37","White",25.0870198457998,29.5460603686145
"purple","29.5135135135135","37","Black",2.78073571559256,25.56873990436
"purple","29.5135135135135","37","Asian",3.12499250584106,32.1688302364527
"purple","29.5135135135135","37","Hispanic",4.51567191957825,29.9490865662517
"purple","29.5135135135135","37","American_Indian",0.00540865384615385,5
"purple","29.5135135135135","37","Others",1.48617135934214,29.5274449562687
"purple","29.5135135135135","37","NorthSide",25,30.32
"purple","29.5135135135135","37","FarNorthSide",11,30.3636363636364
"purple","29.5135135135135","37","FarSoutheastSide",0,NA
"purple","29.5135135135135","37","SouthSide",0,NA
"purple","29.5135135135135","37","CentralChicago",1,0
"purple","29.5135135135135","37","FarSouthwestSide",0,NA
"purple","29.5135135135135","37","SouthwestSide",0,NA
"purple","29.5135135135135","37","WestSide",0,NA
"purple","29.5135135135135","37","NorthwestSide",0,NA
"blue","24.4117647058824","34","White",19.8777363255212,23.0621824454043
"blue","24.4117647058824","34","Black",3.18465774426752,22.932943534969
"blue","24.4117647058824","34","Asian",3.40942832325456,21.955073497384
"blue","24.4117647058824","34","Hispanic",6.18803688739967,30.3324788383757
"blue","24.4117647058824","34","American_Indian",0.0262347515063902,36.7145688024667
"blue","24.4117647058824","34","Others",1.3139059680507,26.6582981849259
"blue","24.4117647058824","34","NorthSide",25,26.36
"blue","24.4117647058824","34","FarNorthSide",4,17.75
"blue","24.4117647058824","34","FarSoutheastSide",1,29
"blue","24.4117647058824","34","SouthSide",4,17.75
"blue","24.4117647058824","34","CentralChicago",0,NA
"blue","24.4117647058824","34","FarSouthwestSide",0,NA
"blue","24.4117647058824","34","SouthwestSide",0,NA
"blue","24.4117647058824","34","WestSide",0,NA
"blue","24.4117647058824","34","NorthwestSide",0,NA
"orange","23.0833333333333","36","White",8.07268377175459,25.4052474737827
"orange","23.0833333333333","36","Black",15.4646303427409,17.3933703889916
"orange","23.0833333333333","36","Asian",1.2493600826953,31.8984513862682
"orange","23.0833333333333","36","Hispanic",10.8049651558304,28.7562140019141
"orange","23.0833333333333","36","American_Indian",0.0063441712926249,0
"orange","23.0833333333333","36","Others",0.402016475686146,15.8373741869746
"orange","23.0833333333333","36","NorthSide",0,NA
"orange","23.0833333333333","36","FarNorthSide",3,28
"orange","23.0833333333333","36","FarSoutheastSide",7,26.1428571428571
"orange","23.0833333333333","36","SouthSide",5,12.2
"orange","23.0833333333333","36","CentralChicago",3,38
"orange","23.0833333333333","36","FarSouthwestSide",1,0
