"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","31.3577235772358","123","White",55.2770131721653,31.464676323642
"blue","31.3577235772358","123","Black",17.1500597548013,32.9465850218053
"blue","31.3577235772358","123","Asian",9.27967975951364,28.4525334879051
"blue","31.3577235772358","123","Hispanic",37.5745478521206,31.2794392142083
"blue","31.3577235772358","123","American_Indian",0.11115315334402,26.9476085363676
"blue","31.3577235772358","123","Others",3.6075463080552,30.5898427396078
"orange","35.7868020304569","197","White",60.8783120250859,32.8161009535424
"orange","35.7868020304569","197","Black",59.1919772404427,34.5262817764169
"orange","35.7868020304569","197","Asian",10.5058504839553,34.4940117136285
"orange","35.7868020304569","197","Hispanic",63.0977334519201,40.2818589293134
"orange","35.7868020304569","197","American_Indian",0.0348417124883802,11.8240632548063
"orange","35.7868020304569","197","Others",3.29128508610771,31.6099580977261
"brown","30.5470085470085","117","White",32.9542962509653,38.9415981438204
"brown","30.5470085470085","117","Black",32.1652352803766,16.8988326830021
"brown","30.5470085470085","117","Asian",6.90990406459632,37.372994917589
"brown","30.5470085470085","117","Hispanic",42.8592690295066,33.2753725168665
"brown","30.5470085470085","117","American_Indian",0.0983948853449594,31.8634528283064
"brown","30.5470085470085","117","Others",2.01290048921017,29.616444706145
"yellow","30.0666666666667","90","White",45.1427658290646,28.9700570406308
"yellow","30.0666666666667","90","Black",11.5329410630781,29.7917219142187
"yellow","30.0666666666667","90","Asian",18.2668888381916,29.2405998161223
"yellow","30.0666666666667","90","Hispanic",12.3298512557221,35.9300759124558
"yellow","30.0666666666667","90","American_Indian",0.0453823521753847,30.0826161790017
"yellow","30.0666666666667","90","Others",2.6821706617682,28.3773248095095
"green","33.0327868852459","244","White",121.338770117075,29.8657851816457
"green","33.0327868852459","244","Black",24.9967471990806,35.1786168000118
"green","33.0327868852459","244","Asian",41.232142946206,34.2385882915307
"green","33.0327868852459","244","Hispanic",49.4875743092587,38.8607820341682
"green","33.0327868852459","244","American_Indian",0.377548187512336,30.7928751897825
"green","33.0327868852459","244","Others",6.56721724086757,32.0210766968104
"purple","25.6","55","White",37.3132566427217,26.0053062288536
"purple","25.6","55","Black",4.24970445307777,26.7682249032456
"purple","25.6","55","Asian",5.15762277237492,25.6550412448305
"purple","25.6","55","Hispanic",6.44153069527168,22.7729758324337
"purple","25.6","55","American_Indian",0.101635741548766,35.242256099305
"purple","25.6","55","Others",1.7362496950052,23.7906849034294
"all","32.7384987893462","826","White",352.904414037078,30.3362057322138
"all","32.7384987893462","826","Black",149.286664990857,32.3140162844295
"all","32.7384987893462","826","Asian",91.3520888648378,31.8137220488676
"all","32.7384987893462","826","Hispanic",211.7905065938,37.695070622638
"all","32.7384987893462","826","American_Indian",0.768956032413846,28.2985016577228
"all","32.7384987893462","826","Others",19.897369481014,30.1898699941408
"all color","32.7384987893462","826","blue",123,30.1056910569106
"all color","32.7384987893462","826","orange",197,35.8629441624365
"all color","32.7384987893462","826","brown",117,41.2393162393162
"all color","32.7384987893462","826","yellow",90,32.9111111111111
"all color","32.7384987893462","826","green",244,29.5655737704918
"all color","32.7384987893462","826","purple",55,23.1454545454545
"default","32.7384987893462","826","White",352.904414037078,31.6925598892107
"default","32.7384987893462","826","Black",149.286664990857,33.3097304235965
"default","32.7384987893462","826","Asian",91.3520888648378,32.0779642600753
"default","32.7384987893462","826","Hispanic",211.7905065938,34.3006970970498
"default","32.7384987893462","826","American_Indian",0.768956032413846,30.9504738309648
"default","32.7384987893462","826","Others",19.897369481014,33.4771160058596
"default color","32.7384987893462","826","blue",123,31.3577235772358
"default color","32.7384987893462","826","orange",197,35.7868020304569
"default color","32.7384987893462","826","brown",117,31.5470085470085
"default color","32.7384987893462","826","yellow",90,33.0666666666667
"default color","32.7384987893462","826","green",244,33.0327868852459
"default color","32.7384987893462","826","purple",55,25.6
