Test,pastSerious,pastCritical,timeSinceLast,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,temperatureMax,heat_burglary,heat_sanitation,heat_garbage,Inspector_blue,Inspector_brown,Inspector_green,Inspector_orange,Inspector_purple,Inspector_yellow
False,0,0,0.8663768646639067,1,0,1,-0.21020820038049087,-0.8157082882880986,0.10157996576691636,0.04821821574009546,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,0,-0.3935658206305973,0.1344980411825849,-0.5663987530748651,0.15031229564101314,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,0,0.30452920335134764,0.8572628156303139,-0.6310214707420885,0.8460744857184264,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,1,0.30452920335134764,-1.041482605859777,-1.0520522942772985,0.11173353538944114,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,0,0.48683203383970874,-0.23761168625376622,-0.7394087997565948,1.9342579174482792,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,0,0.48683203383970874,-0.23376998460348108,0.42324851661215707,1.2289373591516817,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,0,0.48683203383970874,-0.7993807682221549,-0.27972740952482633,1.2752306617678795,0,0,0,1,0,0
False,0,0,0.8663768646639067,0,0,0,0.48683203383970874,-0.7594227798159697,-0.6232910820793943,0.3365624786955445,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,0,0.48683203383970874,-0.28590375955036185,-0.2688247510298781,1.9591825890918948,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,0,0.6271190721518694,0.8348787676314079,0.09575814548386803,2.2112369182147438,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,0,0.42969758841182015,-1.2445841953321122,-1.148916894285247,-0.9949759251589602,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,0,0.42969758841182015,-1.2300311308084952,-1.154291209429254,-1.0555258993667682,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,0,0.42969758841182015,-1.2300311308084952,-1.154291209429254,-1.0555258993667682,0,0,0,1,0,0
False,0,0,0.8663768646639067,1,0,1,0.42969758841182015,-1.228193116049601,-1.127287276261778,-0.975373554638716,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,0.12310536433110932,-0.6923221352075415,0.276718125836641,2.1976367344069327,0,0,0,1,0,0
True,0,0,0.8663768646639067,0,0,0,0.12310536433110932,-0.30027262063180077,-1.0628211239172938,-0.4898554139051587,0,0,0,1,0,0
True,0,0,0.8663768646639067,0,0,0,0.27042433438823893,-0.8084954194777565,-0.8140339070162836,0.611048046463098,0,0,0,1,0,0
True,0,0,0.8663768646639067,0,0,0,0.27042433438823893,-0.5442404360353639,-0.004434601544685443,2.5736704959542624,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,0.27042433438823893,-0.8851126487496771,-0.25413523854198194,0.17176918361589136,0,0,0,1,0,0
True,0,0,0.8663768646639067,0,0,0,0.13382906024218777,-0.6972961425382638,0.10828349355238004,2.083874810196367,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,0.13382906024218777,-0.5525862560261328,0.14305548433003168,2.2203576552228195,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,1,0.13382906024218777,0.007259815669220725,-0.7482076527047756,0.5991195972197599,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,1,0.13382906024218777,-0.9946316031707275,-1.049129113001134,-0.5875995167429812,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.04882536683341852,-0.23045932468103877,-0.40309871559015503,0.0718557840730835,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.0293117562411256,-1.078565641396648,-1.0993148296097202,-0.8438309803151084,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,0.1777786336482567,-0.40654322559850775,-0.002722715656565381,1.2372873356236838,0,0,0,1,0,0
True,0,0,0.8663768646639067,0,0,0,0.1777786336482567,-0.9017908381102464,-0.17452307360290614,0.35273009276273787,0,0,0,1,0,0
True,0,0,0.8663768646639067,0,0,0,0.22700215586304828,-0.1365903070942922,-0.44574108725643513,-0.23279903167701124,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,0.269545342920121,-0.7249761361509067,-0.6343630814936452,-0.5791640151448023,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,0.269545342920121,-0.7249761361509067,-0.6343630814936452,-0.5791640151448023,0,0,0,1,0,0
True,0,0,0.8663768646639067,0,0,0,-0.12635241432171787,-0.7234970168149278,-0.6261492869532852,-0.5783644796765823,0,0,0,1,0,0
True,0,0,0.8663768646639067,0,0,0,-0.12635241432171787,-0.6137072742878371,-0.16155797027797256,-0.47563306978158904,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,1,-0.12635241432171787,-0.6435732011922222,-0.26316264384055316,-0.36234252494589547,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.32254331000639386,-1.2425981939148192,-0.8969375311313333,-0.8073891568308832,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.32254331000639386,-1.1886691184763212,-0.9384160592466623,-0.35511044227590977,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.32254331000639386,-0.6986565564996188,-0.4192695467183682,-0.15550846446788413,0,0,0,1,0,0
True,0,0,-2.4467919603216295,0,0,0,-0.07976586651129003,-0.5902755522839086,-0.13898356583800525,-0.5153608043384332,0,0,0,1,0,0
True,0,0,0.8663768646639067,0,0,1,-0.2077470242697493,-0.644323664463678,0.22042093323490541,2.229125518449729,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.14024047951803276,-0.7116797832998404,0.11067136831065498,2.0072157004305273,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,1,-0.6954114907834529,-0.7095578094263427,-0.16733531367146096,1.0622949092300193,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.7715321519227565,-1.2521365411576215,-1.0596292101753024,-1.0602291013974396,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,1,0,-0.7715321519227565,-1.2521365411576215,-1.0596292101753024,-1.0602291013974396,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.7715321519227565,-1.2521365411576215,-1.0596292101753024,-1.0602291013974396,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,1,0,-0.7715321519227565,-1.2521365411576215,-1.0596292101753024,-1.0602291013974396,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,1,-0.4788279930383609,1.3707739376969998,0.5402909473346502,2.856524029092626,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.4788279930383609,-0.9562386392555919,-0.4461985294549221,-0.6789539801161832,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.4788279930383609,-0.20472429134296605,-0.9563672757853406,0.24095966372652536,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,1,0,-0.6883795590384844,-1.2584979863235053,-1.055025223319661,-1.0600984035863312,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,1,0,-0.6883795590384844,-1.2584979863235053,-1.055025223319661,-1.0600984035863312,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,1,0,-0.6883795590384844,-1.2584979863235053,-1.055025223319661,-1.0600984035863312,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.6883795590384844,-1.250984072415884,-1.1328075446194419,-1.0408528216833663,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.6883795590384844,-1.2340489256483778,-1.1033329411757018,-1.0173615621381775,0,0,0,1,0,0
True,0,0,-2.3874652458246435,0,0,0,-1.004464890974905,-0.6509178185726755,0.043201626565522615,-0.4179915627485983,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-1.0995717678256287,-0.5728295988345746,-1.1594071781380917,-0.21744364803020785,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,1,0,-0.6381012470619422,-0.4279158645978356,-0.9063819147287286,-0.03895753966976013,0,0,0,1,0,0
True,0,0,0.8663768646639067,0,0,0,-0.6381012470619422,-1.2160356715114191,-0.9890694848141692,-0.6086318192384946,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.43013186570444195,-1.254717301208878,-1.0952830733547276,-1.0448958296324242,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,1,0,-0.43013186570444195,-1.254717301208878,-1.0952830733547276,-1.0448958296324242,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,1,0,-0.43013186570444195,-1.254717301208878,-1.0952830733547276,-1.0448958296324242,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,1,0,-0.43013186570444195,-1.254717301208878,-1.0952830733547276,-1.0448958296324242,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-1.0039374960940322,-0.6179736712782518,-0.3624956731432357,-0.8515494662458789,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.7114091355032593,-0.7022441281759021,-0.9634213045502034,-0.8012579283644506,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.6748430904294143,0.9669260641087727,0.8774040288747664,1.519192761832285,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.6889069539193571,-1.28327738115475,-1.0948715648672165,-1.0409201683557543,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,0,-0.6889069539193571,-1.1518358746350033,-0.6989981801641748,-0.9689537616076651,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,1,-0.6889069539193571,-1.2442556121807706,-1.1608969047006514,-0.9788660782189864,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,1,-0.6889069539193571,-1.2442556121807706,-1.1608969047006514,-0.9788660782189864,0,0,0,1,0,0
True,0,0,0.8663768646639067,1,0,1,-0.6889069539193571,-1.2442556121807706,-1.1608969047006514,-0.9788660782189864,0,0,0,1,0,0
False,0,0,0.8663768646639067,0,0,0,-0.6699207382079369,-1.0781648018490013,-1.2048169104752715,-0.29999573124051027,0,0,0,1,0,0
False,0,0,-1.8717791890431479,1,0,0,-0.7743449246207484,2.445960313203861,-0.12349710862998156,1.0490882675089745,0,0,0,1,0,0
False,0,0,0.8663768646639067,0,0,0,-0.44296514113901153,-0.2102043715676228,1.1950257807223519,-0.037414586867830245,0,0,0,1,0,0
False,0,0,0.8663768646639067,0,0,0,-0.44296514113901153,1.1634138529166451,1.2718676853142994,0.6041416956673062,0,0,0,1,0,0
False,0,0,0.8663768646639067,0,0,0,0.8324514791050054,-0.05992909203373652,1.3733636535879126,-0.2854080585569097,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,0.8324514791050054,0.014854233246842924,2.500059349832668,-0.013182102919197646,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,0.5147839625259664,0.5285468695860986,1.3019939406694458,-0.09860581405559575,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,0,0,0.5323637918883908,0.12673553536896556,1.9256501637427494,-0.21277117977967072,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,0,0,0.9199990293298875,0.1873781636061359,0.002673701497068026,-0.44737189280671513,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.9199990293298875,0.18175107437602922,-0.022560658549830363,-0.45903389787495436,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.4093049863514094,0.0049982085358398765,-0.4400207269274383,-0.2970898454023888,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,0,0,0.621669325049514,1.0845169318499615,1.4296544841304861,-0.4917287441958641,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.21997022411807934,0.22635429791130052,0.44665574847636613,0.6893916328458352,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.2698969395073662,-0.47492334390537566,-0.6313489549393324,-0.9484221352470038,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.2698969395073662,0.04444148188938035,0.009682747966200616,-0.3692282967256876,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,0.25688786577917444,0.09492214596888843,0.014923279640178987,-0.4265669634433453,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.25688786577917444,-0.08176353698217205,1.9085763312643433,-0.2294527490881856,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.21100451114324192,0.6291113725752175,1.0927691351394282,-0.2532855693098158,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.1661759462690551,0.3074304234320397,2.766262311459636,0.11084068697774184,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.1661759462690551,0.2732705431572234,2.7497583459014705,0.08173613728137093,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,0,0,0.6571805803616185,-0.016106567683615763,1.6173538138337034,-0.4413991874989889,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,0.8676111378298594,-0.05253870873214704,1.7509767062427666,-0.5331311194759978,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,0,0,0.8676111378298594,-0.02455957722432357,1.5327638270183233,-0.6915083011245263,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.17144989507778302,0.008706110707148228,1.9080389202827737,-0.6923274759068743,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,1,0,-0.3935658206305973,0.20028739363606,-0.23953220687942553,-0.6083209775088148,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,-0.3935658206305973,0.34272092829152184,-0.2350234602477576,-0.527441281428933,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,0,0,0.30452920335134764,-0.12312225433316996,0.6674311871351947,-0.8866040964549513,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.6271190721518694,-0.3551858225635212,0.5776524912928129,-0.1966910279159201,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,1,0.1275003216717145,0.005368258736325902,0.6682738389006283,-0.6465523055421873,1,0,0,0,0,0
True,0,0,0.8663768646639067,0,0,1,-0.06640519619584294,0.2104335797208979,-0.3603614301046031,0.05983693090644755,1,0,0,0,0,0
True,0,0,0.8663768646639067,1,0,1,-0.06640519619584294,-0.30028341755641347,1.4037890204783967,-0.4293297996450515,1,0,0,0,0,0
True,0,0,0.8663768646639067,1,0,0,0.12310536433110932,-0.2602934889364864,0.5033361752350547,-0.8701011901269105,1,0,0,0,0,0
True,0,0,0.8663768646639067,1,0,0,0.27042433438823893,0.18554490825938355,0.8672012219678028,0.5564702333719698,1,0,0,0,0,0
True,0,0,0.8663768646639067,0,0,0,-0.0293117562411256,0.40633660034977004,0.3921690151546326,-0.46760402742136065,1,0,0,0,0,0
True,0,0,0.8663768646639067,1,1,0,-0.35787876702487054,-1.3312220863055721,-1.2166278015687757,-1.1307948069280238,1,0,0,0,0,0
True,0,0,0.8663768646639067,1,0,0,-0.32254331000639386,0.33072002650010734,-0.4308392747829467,-0.04973372523248686,1,0,0,0,0,0
True,0,0,0.8663768646639067,1,0,0,-0.07976586651129003,0.30608956162837203,1.3446156629678656,0.05109342581881685,1,0,0,0,0,0
True,0,0,0.8663768646639067,1,0,0,-0.4471843001859937,-1.2271779555315605,-0.7310710093218638,0.06511801719069829,1,0,0,0,0,0
True,0,0,0.8663768646639067,1,0,0,-1.004464890974905,-0.33611584174475934,1.6463990756541604,-0.20634890556682356,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,-0.9896978343104669,-0.0032922473286750775,-0.16733880765744322,-0.37015454222933664,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,-1.189932090748503,-0.8223034833371844,-0.630520926999632,-1.0576813558026599,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,-1.189932090748503,-0.2271534141157641,0.31348631033015195,-0.49712984353017986,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,0,0,-0.5273483220786572,-0.694140830830682,1.5969667138790458,-0.32537785169083094,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,1,0,-0.5273483220786572,-0.7134690278534684,1.661612932826307,-0.3432874938205503,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,-0.5273483220786572,-0.6837344262601597,1.55337849812297,-0.31458967809725547,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,-1.0760147964799816,0.4656151238958899,-0.2996843629213233,0.1453756047702448,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,-1.3281095495371724,0.18114819952775746,-0.6361328875124265,-0.6594660610584476,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,-1.3281095495371724,0.21432128330836464,1.020995510749821,-0.5013490941690314,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,1,0,-1.3281095495371724,1.7949804533807074,-0.48848785398031025,-0.29042515038709527,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,-0.9225428861460012,1.7689112072482065,-0.4820566181953155,-0.2836394077495967,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,-0.9434628830872843,1.0642231699603588,0.27094904335920483,-0.3200313344111398,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,0,0,-0.9737001895906613,0.3757586715803615,2.766262311459636,-0.6086523705539717,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,-0.7743449246207484,0.47586488466313653,0.9908181788205124,-0.8287293844248658,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,-0.7743449246207484,-0.23783593638827666,-0.45160253569766645,-0.4974310265193262,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,-0.24167609493923506,0.4635463515458578,-0.4005716918103346,-0.8904677355870815,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,-0.44296514113901153,2.0907449180912456,-0.8627353003807656,-0.47710365074740424,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,-1.2054023405874361,0.39921148020123753,-0.7522717015633633,-0.9318341969494697,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,0,0,-1.1670783125773452,-0.12472276371847714,2.332913457026192,-0.9441319799199533,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,1,0,-0.8947667557533657,0.6453188636461715,0.020490426197899772,-0.8097205803253926,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.5147839625259664,0.7267762724937826,0.8502156540856022,1.0450821113467823,0,0,0,0,1,0
False,0,0,0.8663768646639067,0,1,0,0.4093049863514094,0.012863828771431305,-0.4117920167503653,-0.3158587631275628,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,1,0.21997022411807934,-0.33645027445220693,-1.0280466149483083,-0.3973832479330641,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,0.21100451114324192,-0.259674611741307,1.0783374492572182,0.06312344574555186,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,1,0,1.04006926387526,0.5018612343700755,1.5976345287485596,0.3329760052471547,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,1,0.1275003216717145,0.426020020821613,0.5293324213829315,-0.9028955752408979,0,0,0,0,1,0
True,0,0,0.8663768646639067,1,0,0,0.13382906024218777,0.062016415040726934,1.2350195480891826,0.11448899932070154,0,0,0,0,1,0
True,0,0,0.8663768646639067,1,0,0,-0.04882536683341852,-0.27969905689057983,0.8553020774958603,0.07942238988652978,0,0,0,0,1,0
True,0,0,0.8663768646639067,0,0,0,-0.6683385535653183,-0.02434686510252788,1.385970193647828,0.03750360875334543,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-0.5273483220786572,1.41417304240162,1.1213824324106076,-0.7006521219355879,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-0.6699207382079369,-0.17768324142812736,-0.4885109573779303,0.10359469387654013,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-0.8967005369832346,-0.46058792245218355,0.10173408215585192,2.856524029092626,0,0,0,0,1,0
False,0,0,0.8663768646639067,0,0,0,-0.8967005369832346,1.530905774454981,-1.1092198122308978,-0.3957203386342835,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-1.3611596287385304,-1.1371454108445977,-0.021599835062229306,-0.9509448154379984,0,0,0,0,1,0
False,0,0,0.8663768646639067,0,0,0,-1.3611596287385304,-0.5160201096347637,0.5908890893038888,-0.16178010961356842,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-1.3281095495371724,-0.4812235390316188,-0.22042790583565505,-0.27318332055628936,0,0,0,0,1,0
False,0,0,0.8663768646639067,0,0,0,-1.3281095495371724,1.9858278368551792,1.7845022311360392,-0.1425072374453231,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-0.9225428861460012,2.0001598533743277,1.4352627599158092,0.1391363559056108,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-1.1032635319917383,-0.7565899611547646,-0.20584304794480637,-0.6078625966547834,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-0.9737001895906613,0.7882005735456428,0.05287615261939098,-0.5216979249947356,0,0,0,0,1,0
False,0,0,0.8663768646639067,0,0,0,-0.9694810305436787,0.22351948694216034,1.600025536817451,0.1702712740532136,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-0.9694810305436787,1.9852652091998937,0.9983939960529852,-0.34565249736088066,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-1.1069552961578477,0.8000832164596685,-1.1170812497784997,-0.2355217618575284,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-1.1069552961578477,1.788717425150259,2.3486739195837556,-0.8643714758279915,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,-1.1069552961578477,1.802720998252431,2.3262824344599355,-0.8641643318228623,0,0,0,0,1,0
False,0,0,0.8663768646639067,1,0,0,0.8324514791050054,-1.1086114640144051,-0.5319402360449906,0.23781521487168666,1,0,0,0,0,0
False,0,0,0.8663768646639067,0,0,0,0.9199990293298875,0.41781259711211255,0.23477991848113108,0.2049212433223522,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.9199990293298875,0.5124454388023002,0.24334659922528207,0.1807569813171721,1,0,0,0,0,0
False,0,0,0.8663768646639067,1,0,0,0.9199990293298875,0.04950878161144431,0.27931751002553423,-0.7029009386184312,1,0,0,0,0,0
