"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","24.7575757575758","33","White",9.24230913900225,22.3316950542052
"blue","24.7575757575758","33","Black",17.8585481276546,25.9594204050116
"blue","24.7575757575758","33","Asian",1.29400545647254,20.4977183099178
"blue","24.7575757575758","33","Hispanic",3.67023043998277,26.5547622588864
"blue","24.7575757575758","33","American_Indian",0.0139211136890951,4
"blue","24.7575757575758","33","Others",0.920985723198723,24.9342317710795
"orange","20.5789473684211","19","White",5.81995612703902,21.2277923970385
"orange","20.5789473684211","19","Black",5.40171065045199,18.0238088926069
"orange","20.5789473684211","19","Asian",1.64024442121477,21.2485487526583
"orange","20.5789473684211","19","Hispanic",5.5368142774211,22.1730382084935
"orange","20.5789473684211","19","American_Indian",0.0136080938107847,7.47311979681106
"orange","20.5789473684211","19","Others",0.587666430062338,21.0549309832497
"brown","25.5714285714286","7","White",1.02712684920523,21.6753871063683
"brown","25.5714285714286","7","Black",1.36277541247324,13.168722105872
"brown","25.5714285714286","7","Asian",0.545910490468355,5.01429978244662
"brown","25.5714285714286","7","Hispanic",4.00064840442854,33.7987634686828
"brown","25.5714285714286","7","American_Indian",0,NA
"brown","25.5714285714286","7","Others",0.0635388434246419,13.1618580894533
"yellow","24.6666666666667","9","White",5.22607073662892,23.9697067669286
"yellow","24.6666666666667","9","Black",0.621746268149163,28.0914914557391
"yellow","24.6666666666667","9","Asian",1.96461380111339,25.8805011430279
"yellow","24.6666666666667","9","Hispanic",1.03966255967033,23.5917807690145
"yellow","24.6666666666667","9","American_Indian",0.00726392251815981,19
"yellow","24.6666666666667","9","Others",0.14064271192003,26.7069756725144
"green","29.8823529411765","17","White",8.036735906567,22.9064765385487
"green","29.8823529411765","17","Black",2.09271310188839,34.2573865283387
"green","29.8823529411765","17","Asian",1.75910545288556,32.2138825919307
"green","29.8823529411765","17","Hispanic",4.74023801427026,39.4833447347165
"green","29.8823529411765","17","American_Indian",0,NA
"green","29.8823529411765","17","Others",0.371207524388791,22.5958450898638
"purple","18.8235294117647","17","White",9.36736965502622,21.7612342674191
"purple","18.8235294117647","17","Black",2.17240978892327,12.0412651634926
"purple","18.8235294117647","17","Asian",2.87154708690637,18.5694156513557
"purple","18.8235294117647","17","Hispanic",2.16783235305609,13.164494221718
"purple","18.8235294117647","17","American_Indian",0.00540865384615385,6
"purple","18.8235294117647","17","Others",0.415432462241895,19.5027906192138
"all","22.2352941176471","102","White",38.7195684134686,19.6989627567512
"all","22.2352941176471","102","Black",29.5099033495407,21.5103820567722
"all","22.2352941176471","102","Asian",10.075426709061,21.0915316569757
"all","22.2352941176471","102","Hispanic",21.1554260488291,28.6766277695234
"all","22.2352941176471","102","American_Indian",0.0402017838641935,7.9001511731433
"all","22.2352941176471","102","Others",2.49947369523642,20.4064194738923
"all color","22.2352941176471","102","blue",33,19.6969696969697
"all color","22.2352941176471","102","orange",19,24.0526315789474
"all color","22.2352941176471","102","brown",7,34.4285714285714
"all color","22.2352941176471","102","yellow",9,25.8888888888889
"all color","22.2352941176471","102","green",17,25.1764705882353
"all color","22.2352941176471","102","purple",17,15.2352941176471
"default","28.921568627451","102","White",38.7195684134686,29.1129454051497
"default","28.921568627451","102","Black",29.5099033495407,27.4373480661439
"default","28.921568627451","102","Asian",10.075426709061,29.0280981974806
"default","28.921568627451","102","Hispanic",21.1554260488291,30.7636815449471
"default","28.921568627451","102","American_Indian",0.0402017838641935,12.81522812296
"default","28.921568627451","102","Others",2.49947369523642,27.718382619104
"default color","28.921568627451","102","blue",33,28.2727272727273
"default color","28.921568627451","102","orange",19,30.2631578947368
"default color","28.921568627451","102","brown",7,34.8571428571429
"default color","28.921568627451","102","yellow",9,22.6666666666667
"default color","28.921568627451","102","green",17,27
"default color","28.921568627451","102","purple",17,31.4705882352941
